time,v_ref_mps,v_1_mps,v_2_mps,w_ref_radps,w_1_radps,w_2_radps,theta_ref_deg,theta_meas_deg
0.9074228523769807,0.1103979254319331,0.1376784121745194,0.14909366482390937,0.13414896815125,0.11542463294887378,0.11394193477833561,2.882888871412038,3.499769888629945
0.9341117597998332,0.11386562766031964,0.14570188432271228,0.14915717474683127,0.13558971454380084,0.11660416323584474,0.10867701119657189,2.9664009213091163,3.610446437231851
0.9608006672226855,0.11734522361236477,0.1493204103125609,0.15045500820116414,0.13702578646555613,0.11700676227766414,0.10905362601045164,3.0498021562481936,3.7575268612241235
0.9874895746455379,0.1208366331644635,0.14746444254626895,0.15774804972957293,0.13845713440777346,0.11624294212465429,0.11518532848299629,3.1330894649974255,3.8947519007686004
1.0141784820683903,0.12433977406703063,0.1543707211152311,0.1605687689668062,0.13988370902457004,0.11635570582581685,0.11991417963201915,3.2162597409480895,3.9800236700736793
1.0408673894912426,0.12785456195530134,0.15215624900577376,0.16307425485807786,0.14130546113462408,0.11520249528770599,0.12088549544808944,3.299309882240627,4.0366937380659955
1.067556296914095,0.13138091036041152,0.15768818252501512,0.1661416859683684,0.1427223417228703,0.11619995793933788,0.12121273133222574,3.3822367918904943,4.072661728300741
1.0942452043369475,0.13491873072075652,0.1604911487711377,0.1690330782011093,0.14413430194218957,0.11847419212856629,0.1203703890732388,3.465037377913811,4.188153064674017
1.1209341117597997,0.13846793239362704,0.1606073722169712,0.17413905029134924,0.14554129311509315,0.11808393197128637,0.12059324033174867,3.5477085534527997,4.370062200197501
1.1476230191826522,0.1420284226671214,0.15751923013563132,0.17902048138923235,0.14694326673540067,0.119272725084393,0.12502255687984357,3.630247236901029,4.45163274048081
1.1743119266055047,0.14560010677233143,0.16104514617772897,0.17683919810174945,0.14834017446991243,0.11659965315567088,0.12471245419755445,3.7126503520284206,4.701878394419127
1.201000834028357,0.14918288789580192,0.16343349718253442,0.18239854192022192,0.1497319681600758,0.12311709280891409,0.12263041775433335,3.794914828106052,4.718065262321708
1.2276897414512093,0.1527766671922617,0.1670311926651587,0.18104058266876658,0.15111859982364542,0.1242752843208527,0.1296042140137507,3.877037600030738,4.768924564244433
1.2543786488740616,0.1563813437976243,0.17225092631519906,0.18851634964810532,0.15250002165633725,0.12674112139953936,0.13313058208751213,3.9590156084493553,4.742448157422522
1.281067556296914,0.15999681484225775,0.17713736401108382,0.1978480607937853,0.1538761860334769,0.12971275748888306,0.13509357759699106,4.040845799882964,4.684557961369284
1.3077564637197665,0.1636229754645211,0.17925856492991754,0.20215767060012302,0.15524704551164129,0.13181082362353586,0.13668915896421632,4.12252512685067,4.874883360242992
1.3344453711426187,0.1672597188245664,0.18799556308706056,0.20264734803381507,0.15661255283029435,0.13205560352374088,0.1368734874411371,4.204050547993236,4.936439565321061
1.3611342785654712,0.1709069361184046,0.1923187051258528,0.20106317210684846,0.15797266091341627,0.1374924400877297,0.13544682078321738,4.285419028196467,4.997089320072803
1.3878231859883234,0.17456451659223357,0.19999305939921042,0.207164024360843,0.15932732287112658,0.1342599080669631,0.13640263650880244,4.366627538714309,5.1056882601372395
1.414512093411176,0.17823234755702672,0.2021206250763884,0.20632048899221836,0.1606764920013006,0.131051252492106,0.13618804593597456,4.447673057291709,5.292825885644987
1.4412010008340284,0.18191031440338035,0.20588158804421502,0.2055361963530994,0.1620201217911794,0.12999495140766054,0.13951404945617188,4.528552568287202,5.327646679742404
1.4678899082568806,0.18559830061661806,0.20509973202835857,0.20871931529294893,0.1633581659189735,0.1289040671468213,0.14069362607739547,4.609263062795217,5.3695211843519175
1.494578815679733,0.18929618779215085,0.2067200015455807,0.2140090403936848,0.1646905782554598,0.13506486963302605,0.1377808864050567,4.6898015387681316,5.388526389937383
1.5212677231025855,0.19300385565108996,0.21848718347362053,0.2136990710571049,0.16601731286557178,0.136683027710196,0.13620733246914746,4.770165001138018,5.473300045284088
1.5479566305254377,0.19672118205611228,0.22125654665770406,0.22068899794223035,0.16733832400998316,0.14018092721583975,0.13697063163457454,4.8503504619381195,5.319801499906292
1.5746455379482902,0.20044804302757518,0.22337493442285233,0.22212887010457122,0.16865356614668486,0.14327960461661363,0.14021848641752138,4.930354940424032,5.272710971026181
1.6013344453711427,0.20418431275987914,0.22742025549755351,0.22254971953655356,0.169962993932555,0.1419766917846809,0.14021927539304954,5.010175463194592,5.473373265986156
1.628023352793995,0.20792986363807697,0.2285785521348064,0.22739851409797202,0.171266562224922,0.14641796089470402,0.14342553886058576,5.089809064312454,5.594275017365056
1.6547122602168474,0.21168456625472673,0.23577453256467587,0.23257018555109138,0.17256422608312114,0.14670031395815225,0.14772952148435,5.169252785424377,5.623297856710238
1.6814011676396996,0.2154482894269867,0.23967141689252838,0.24027859043206384,0.17385594077004354,0.14822097505770918,0.14564571415755762,5.248503675881188,5.683472453767002
1.708090075062552,0.21922090021395108,0.2460187300730734,0.251385315393594,0.17514166175367885,0.149180597164148,0.1412651789090159,5.3275587928574355,5.791795895344363
1.7347789824854045,0.2230022639342231,0.24438370955275518,0.26171776480626474,0.1764213447086503,0.14813406603526358,0.13704587744358465,5.406415201470719,5.871539133380523
1.7614678899082568,0.2267922441837247,0.24647519665630163,0.26577256075019867,0.17769494551774273,0.1522672496698172,0.1400471752538101,5.4850699749007,5.990094222487048
1.7881567973311092,0.23059070285374025,0.25001969629084725,0.26903452951105783,0.17896242027342374,0.15028801216391843,0.1413551807289295,5.563520194507772,6.059428940717819
1.8148457047539615,0.23439750014919147,0.25636027276106615,0.27143084069125967,0.1802237252793573,0.15337201939990797,0.14142789574974707,5.641762949951404,6.103751969761551
1.841534612176814,0.23821249460714294,0.25993571395520587,0.275908546332548,0.18147881705191013,0.15763284116324755,0.14325800581004278,5.719795339308145,6.195414156828059
1.8682235195996664,0.24203554311553463,0.26182551209517946,0.28039286211457093,0.18272765232165109,0.1568613737354229,0.15093902979767568,5.797614469189267,6.372575342257074
1.8949124270225186,0.24586650093214,0.2693206312636831,0.28534200710201824,0.1839701880348424,0.15883756763036036,0.14888241059369384,5.875217454858086,6.285712322226325
1.921601334445371,0.24970522170374734,0.27141873456967935,0.2832609873984413,0.18520638135492443,0.15975443439134823,0.14956937941163967,5.952601420346907,6.385893304775612
1.9482902418682235,0.25355155748556185,0.2714434605189015,0.28582723770857,0.18643618966399217,0.1610550318902704,0.14707776353928068,6.02976349857361,6.4705790548711555
1.9749791492910758,0.25740535876082626,0.27671473110101324,0.2912862357059548,0.18765957056426458,0.1636282321319081,0.154273852350094,6.106700831457886,6.704406570269316
2.0016680567139282,0.2612664744606585,0.28260160644324295,0.2944137960722672,0.18887648187954634,0.16606556671443565,0.15900227273550974,6.183410570037094,6.614102295155869
2.0283569641367807,0.2651347519841023,0.2874755144620106,0.3011092583961428,0.1900868816566817,0.16689831034069,0.15591297264852655,6.259889874581746,6.729860168724461
2.055045871559633,0.26901003721839045,0.2846874178062391,0.30030909888182833,0.19129072816700102,0.1688661656864989,0.15402395934929236,6.336135914710613,6.8738463342669265
2.081734778982485,0.2728921745594167,0.2898592700180156,0.3053788467481745,0.19248797990775926,0.1674995923490683,0.1560300065711217,6.412145869505448,6.897537247601031
2.1084236864053376,0.27678100693241514,0.29063495525551286,0.30616113155118374,0.19367859560356676,0.17091925725701348,0.15840275322075523,6.487916927625327,6.957843484860521
2.13511259382819,0.28067637581284327,0.29626309023277486,0.30409658592690714,0.19486253420781235,0.17544244934643882,0.15700729648810882,6.5634462874205886,7.06498537864867
2.1618015012510425,0.2845781212474681,0.30396430451169154,0.3122118639913623,0.1960397549040783,0.1788468410299749,0.15522620173888982,6.638731157046383,7.182230313477318
2.188490408673895,0.2884860818756508,0.305202018888761,0.31444926032470344,0.1972102171075474,0.18089714770242657,0.15216449402372992,6.713768754575816,7.234998835975434
2.215179316096747,0.29240009495082914,0.3119408292562106,0.3173319890292981,0.19837388046640245,0.18152361224375493,0.15028969410347542,6.788556308112682,7.437066866451071
2.2418682235195995,0.2963199963621943,0.3186741502929043,0.31973196027340406,0.19953070486321714,0.17997293263966016,0.1531679265236121,6.863091055903805,7.4948322415323245
2.268557130942452,0.3002456206565593,0.32425157843582897,0.3199383697094527,0.20068065041633906,0.1819888135293052,0.15898105068357554,6.937370246450939,7.568906256046168
2.2952460383653044,0.30417680106041745,0.32652253085780103,0.3253408306927677,0.20182367748126478,0.17624685102437918,0.15964223254861887,7.011391138622262,7.552624982645241
2.321934945788157,0.30811336950218715,0.33033161694680785,0.33498703621099374,0.20295974665200647,0.18055200590839415,0.1644111974546921,7.085151001763444,7.79299790302119
2.3486238532110093,0.31205515663464106,0.33252661163714564,0.34185115674280026,0.20408881876245066,0.18293017428368122,0.1677050071183757,7.158647115808287,7.756276106087073
2.3753127606338613,0.31600199185751726,0.34162876885609234,0.34430016590563306,0.20521085488770816,0.18505929060135182,0.1688592074578091,7.231876771388923,7.887945637174235
2.402001668056714,0.3199537033403084,0.3489208768644395,0.3496999632214542,0.2063258163454562,0.18861786451320986,0.16981380533134355,7.304837269945584,7.941999252959652
2.4286905754795662,0.32391011804522857,0.3522103196018428,0.35454350915003535,0.20743366469727206,0.18134537177837923,0.169127071273162,7.377525923835927,7.909514387112743
2.4553794829024187,0.32787106175035186,0.3630832980694184,0.35024947439245147,0.20853436174995799,0.18458402859626433,0.17290898156196013,7.449940056443898,7.938140365605651
2.482068390325271,0.3318363590729234,0.36664799940386544,0.34465080625791794,0.20962786955685833,0.1829088152361349,0.17630234265136696,7.5220770022881664,8.074659383670896
2.508757297748123,0.3358058334928379,0.3674051441581212,0.3492139466771606,0.21071415041916725,0.18143271360406604,0.17822465263843723,7.5939341071300905,8.165757941337572
2.5354462051709756,0.33977930737628304,0.3664410431443954,0.35839459092224774,0.21179316688722874,0.18537213878170009,0.18405660548140118,7.665508728081216,8.155318486616533
2.562135112593828,0.34375660199954633,0.36810343792195155,0.36836011808988095,0.21286488176182772,0.18806839788051258,0.18688505185223878,7.736798233710328,8.152295186185182
2.5888240200166805,0.34773753757298087,0.3730654322502196,0.3719748467243216,0.21392925809547214,0.18670888546709952,0.1837299254296462,7.807800004150016,8.267309460783437
2.615512927439533,0.3517219332651286,0.3770044196392541,0.3713938153560268,0.21498625919366726,0.18376826037317362,0.18490075435088948,7.878511431202771,8.280597413578503
2.642201834862385,0.35570960722699746,0.3813264530640214,0.37611204225018197,0.21603584861618014,0.1827865406522291,0.18395048204370232,7.948929918446609,8.335109897242377
2.6688907422852375,0.3597003766164897,0.37951215488892565,0.38435526659298763,0.21707799017829638,0.18528260677301178,0.19431926907298866,8.019052881340214,8.392578303766737
2.69557964970809,0.3636940576229787,0.3805468126599934,0.39466241206084585,0.2181126479520674,0.1851063153997343,0.19099140281368232,8.088877747327572,8.47724640828939
2.7222685571309424,0.367690465492031,0.3873825989811116,0.3967925948437327,0.21913978626754893,0.18420853685657268,0.18654993351251012,8.158401955942148,8.4812028198311
2.748957464553795,0.371689414550271,0.3936882844037319,0.40525030526716077,0.22015936971403116,0.18724900485899185,0.18920827737823112,8.227622958910535,8.686372588831356
2.775646371976647,0.37569071823038563,0.3961115414077519,0.41182923937175975,0.2211713631412589,0.19283405379692992,0.1938643389811715,8.296538220255632,8.76456918566148
2.8023352793994993,0.379694189096265,0.4030436100469721,0.4162127630722504,0.22217573166064394,0.19484131013769584,0.18917572700701696,8.365145216399293,8.797449009724247
2.829024186822352,0.3836996388682771,0.40705706536572894,0.4209457863406334,0.2231724406464677,0.19712416456923812,0.1934494477695044,8.433441436264493,8.963825522511327
2.8557130942452043,0.38770687844867324,0.4143566133717982,0.42144693389714094,0.22416145573707472,0.20026004433749575,0.19472717435929252,8.50142438137695,8.927379841077784
2.8824020016680567,0.39171571794712107,0.41740612599524485,0.422628168567034,0.22514274283605754,0.20161626470212585,0.1953949649589622,8.569091565966266,8.99334514787216
2.909090909090909,0.39572596670636234,0.423944038834973,0.4304908544937044,0.226116268113432,0.20611616272955452,0.19413145990594655,8.63644051706652,9.151243105774885
2.935779816513761,0.39973743332799244,0.426158997984695,0.43951989246257656,0.22708199800680376,0.20654994086487244,0.19746573250342372,8.703468774616352,9.209263335264858
2.9624687239366136,0.40374992569835844,0.43129432108524957,0.43908270280965467,0.22803989922252516,0.20556703733098872,0.19856445370202208,8.770173891558512,9.342907089948605
2.989157631359466,0.40776325101457234,0.4374418798517215,0.4389193331413928,0.22898993873684298,0.2091700358292458,0.1937731147703398,8.836553433938873,9.335763214189537
3.0158465387823186,0.4096135634045528,0.4393675996708237,0.44028755598081226,0.22993208379703733,0.2114401406123788,0.19587215713486258,8.902604981004918,9.45375668213429
3.042535446205171,0.40997874963358283,0.43622345870944174,0.43834767792861784,0.23086630192255017,0.2167522898720121,0.2000579979030424,8.968326125303673,9.464869981117392
3.069224353628023,0.41033782980778605,0.43454548158304873,0.44189397738403785,0.2317925609061057,0.21470266062200263,0.19630206206987058,9.033714472779105,9.662649947972023
3.0959132610508755,0.41069077259531894,0.4365313045054624,0.43471809719630106,0.2327108288148204,0.21720061899380128,0.19728324392584845,9.09876764286897,9.643213534390124
3.122602168473728,0.41103754719986085,0.43808114425038264,0.44019845928966994,0.23362107399130377,0.21693376123446617,0.19350646156266535,9.163483268601095,9.729617454895129
3.1492910758965804,0.41137812336330115,0.43651995549944905,0.4424832419664422,0.23452326505475019,0.22171068018339657,0.19453446777352484,9.227858996689129,9.786523024713533
3.175979983319433,0.41171247136837946,0.4297257984288227,0.439726871706132,0.23541737090202028,0.22267081819679385,0.1952477871136862,9.291892487627702,9.867859155844346
3.2026688907422853,0.41204056204127854,0.4299246843281709,0.44763263607211246,0.23630336070871355,0.22421449330510415,0.1963085358535971,9.355581415787054,9.866006104280707
3.2293577981651373,0.41236236675417,0.43271997370397125,0.4494008511314048,0.23718120393023082,0.22379631673362066,0.19539377348651454,9.418923469507051,10.091238147279384
3.25604670558799,0.4126778574277121,0.43012146630704057,0.4558035403619789,0.23805087030282746,0.22202849871432523,0.1951374153228962,9.481916351190684,10.11513453186092
3.2827356130108423,0.4129870065335001,0.43204400940143545,0.45903739089514306,0.23891232984465657,0.22494843195346886,0.19252867837847482,9.544557777396939,10.146562832426955
3.3094245204336947,0.41328978709646796,0.4387450263821319,0.45823092162489,0.23976555285680268,0.22341486485858097,0.19692427643328614,9.606845478933117,10.221878334751155
3.336113427856547,0.4135861726972423,0.4388923225960738,0.45339228220608,0.24061050992430563,0.22510861469792093,0.195393697126543,9.66877720094657,10.357899273245152
3.362802335279399,0.4138761374744474,0.43721149000740767,0.4510814443460735,0.2414471719171746,0.22420098097189434,0.19980061105234648,9.730350703015837,10.484194881798894
3.3894912427022517,0.4141596561269622,0.4396679731731862,0.4458557939403502,0.24227550999139252,0.2197536852936726,0.2000900262999888,9.791563759241193,10.674433153344772
3.416180150125104,0.4144367039161274,0.43788888152442246,0.4498852932561788,0.24309549558991023,0.22239666214831064,0.20435507641809914,9.852414158334609,10.736375847085373
3.4428690575479566,0.41470725666790453,0.4383161885407826,0.4485857604595663,0.24390710044363115,0.21832527781722608,0.2031866075674459,9.912899703709103,10.877185854336576
3.469557964970809,0.414971290774985,0.44241614564466303,0.4403388311916699,0.24471029657238585,0.21924144573165916,0.20637175379761888,9.973018213567501,10.94393784506997
3.496246872393661,0.4152287831988501,0.4423575553371738,0.438994707874739,0.24550505628589672,0.2246123731741529,0.2081611741894242,10.03276752099058,10.901347747707367
3.5229357798165135,0.4154797114717812,0.44208355751286593,0.4395945615493058,0.24629135218473236,0.2240068258056004,0.21039566996941478,10.092145474024612,11.019833689742942
3.549624687239366,0.4157240536988201,0.4434643884159145,0.4376148892275261,0.2470691571612525,0.22144673223057246,0.2128639763957042,10.151149935768283,10.976487524821328
3.5763135946622184,0.41596178855967975,0.43681225828244746,0.4406875308163787,0.24783844440054223,0.22296712084574927,0.2157063876053488,10.209778784459008,11.153718772868054
3.603002502085071,0.4161928953106043,0.4397355356333144,0.44554366234394305,0.2485991873813367,0.22427740345243333,0.22032291647149366,10.268029913558621,11.182158227392446
3.629691409507923,0.41641735378617933,0.4393091466067716,0.4438595769579745,0.2493513598769354,0.2314792006625065,0.22192956698293867,10.325901231838424,11.214974879829729
3.6563803169307754,0.4166351444010912,0.4404632808769349,0.44639918583975685,0.2500949359561061,0.23137431242425674,0.22180483074647306,10.383390663463658,11.22229163754376
3.683069224353628,0.41684624815183596,0.43878925582854855,0.4516499772807366,0.25082988998397915,0.2307813344358616,0.2255922050711314,10.440496148077267,11.338216299977821
3.7097581317764803,0.41705064661837793,0.4387635764197022,0.45209288151571964,0.25155619662293094,0.23040873223628455,0.22801787507224103,10.497215640883105,11.421438229262606
3.7364470391993327,0.41724832196575645,0.43813767175958557,0.4566534293749465,0.25227383083345783,0.23424250722978562,0.22741524238217264,10.55354711272846,11.488231389358148
3.763135946622185,0.4174392569456423,0.4364337425027307,0.45743833845755744,0.25298276787503876,0.2341944040268243,0.22584162953262832,10.609488550185938,11.520411758276735
3.789824854045037,0.41762343489784287,0.4352144323851583,0.45680331279835173,0.25368298330698896,0.23436441603078412,0.22847902582883647,10.665037955634729,11.48739133996017
3.8165137614678897,0.4178008397517555,0.4338598432452147,0.452252067541429,0.2543744529893019,0.2367725378770088,0.2219716805005587,10.720193347341203,11.51365294412047
3.843202668890742,0.41797145602777,0.435574216368217,0.4552961970279121,0.25505715308348176,0.23767717510531933,0.22431859597936443,10.774952759538861,11.699191708497292
3.8698915763135946,0.41813526883861935,0.43614524480645744,0.4616869914471344,0.25573106005336543,0.23900666891044198,0.2317065783581198,10.829314242507625,11.64666594452552
3.896580483736447,0.41829226389067853,0.43242715749154104,0.45992552623307265,0.2563961506659335,0.23735720190796822,0.23456855547002864,10.883275862652491,11.65762779827847
3.923269391159299,0.4184424274852118,0.4310119336657635,0.4612760586048979,0.25705240199211177,0.236495862974675,0.2310180024993624,10.9368357025815,11.632774273407506
3.9499582985821515,0.4185857465195682,0.43726111271880785,0.4536891437234343,0.2576997914075612,0.2353450912851789,0.23352043012309226,10.989991861183062,11.832932702462891
3.976647206005004,0.4187222084883243,0.43443292747703927,0.4530425200379058,0.2583382965934583,0.23999133115753002,0.23331031818188497,11.042742453702587,11.884402933055231
4.0033361134278564,0.4188518014843761,0.43603608450429804,0.4491746574892809,0.2589678955372643,0.24021019610531713,0.23425132990294847,11.095085611818478,11.992462097579002
4.030025020850709,0.4189745141999773,0.43667698006835565,0.4492731725419798,0.2595885665334841,0.23983937761520283,0.23167167397826158,11.147019483717433,12.046502595101062
4.056713928273561,0.4190903359277264,0.4418775469042092,0.4532542039633767,0.26020028818441476,0.24078286028490553,0.23680945569729858,11.19854223416907,12.088982453445718
4.083402835696414,0.4191992565615009,0.4432048955596195,0.4540699834748779,0.26080303940088295,0.23866660638322193,0.24120461862378728,11.249652044599873,12.199885325313206
4.110091743119266,0.41930126659733896,0.44314238231885533,0.45811033204012847,0.26139679940297206,0.23408352298935803,0.2435769954698326,11.300347113166474,12.324373340221975
4.136780650542118,0.4193963571342689,0.44706716545934466,0.4559467167505808,0.26198154772073856,0.23972216292784027,0.24032483829954215,11.350625654828216,12.222247379452073
4.16346955796497,0.4194845198750857,0.4477665146848624,0.45013556712836583,0.262557264194918,0.2424241380997443,0.23893924260017949,11.400485901419053,12.385383158957042
4.190158465387823,0.41956574712707506,0.44156012799742356,0.4568480833180536,0.26312392897761944,0.24293828063506634,0.23315988972784948,11.449926101718757,12.48471801099007
4.216847372810675,0.41964003180268455,0.44354399123079274,0.45653162692656984,0.26368152253301025,0.24010634824046984,0.24061063343893135,11.498944521523413,12.492126462903363
4.243536280233528,0.4197073674201422,0.4423218196916632,0.4588856271783486,0.26423002563798936,0.23984556815699518,0.24087843921115165,11.547539443715237,12.574541431481988
4.27022518765638,0.41976774810402184,0.4416593517494652,0.45949862328845187,0.26476941938285,0.23942582877119561,0.24472884900292705,11.595709168331691,12.601960552400588
4.296914095079233,0.4198211685857561,0.44695316611280805,0.44961795408280325,0.26529968517193153,0.24064974282035617,0.24379798903408445,11.643452012633874,12.663430792722066
4.323603002502085,0.41986762420409557,0.4435699997559331,0.4438305068698592,0.2658208047242608,0.24485777941140785,0.2452404352978316,11.69076631117424,12.748111190938024
4.3502919099249375,0.41990711090551625,0.442886553678083,0.4331059966565618,0.266332760074182,0.24612937787829695,0.2515821028841271,11.737650415863582,12.668535677106732
4.37698081734779,0.4199396252445727,0.44527242816566615,0.43755781577921876,0.26683553357197637,0.24540146285664988,0.24954947951466472,11.784102696037312,12.769808997205764
4.4036697247706424,0.41996516438419873,0.4482198886738571,0.43553070766274926,0.26732910788447056,0.24548071339790956,0.24961997544752235,11.830121538521043,12.776660692378618
4.430358632193494,0.41998372609595525,0.4510161004017234,0.4393996440760036,0.26781346599563405,0.2509566213762556,0.2531289666133682,11.875705347695412,12.860446963898253
4.4570475396163465,0.41999530876022445,0.45239266149130414,0.44192563490108,0.2682885912071662,0.2533650288852926,0.24866975109046663,11.920852545560253,12.814937353090153
4.483736447039199,0.4199999113663512,0.4549772250914511,0.43531482064017674,0.26875446713907114,0.24967961801820546,0.24888159348463954,11.965561571797968,12.929628299709105
4.510425354462051,0.4199975335127311,0.456271983546441,0.43691934428038065,0.26921107773022346,0.2508701224532693,0.24899544273627575,12.009830883836242,12.823851200405295
4.537114261884904,0.4199881754068459,0.45172005862173076,0.43200585410757886,0.2696584072389212,0.24851364949038565,0.24626870457422317,12.053658956909977,12.907683887255958
4.563803169307756,0.419971837865245,0.45226875833951163,0.4322890201299032,0.27009644024342866,0.24381374196640174,0.24447671938596185,12.097044284122543,13.044280310992908
4.590492076730609,0.41994852231347435,0.44465655396118375,0.4324445873002197,0.2705251616425084,0.2392767509067487,0.24496225906267335,12.139985376506262,13.118897084395027
4.617180984153461,0.4199182307859521,0.4442958802542954,0.42696569451879013,0.2709445566559415,0.23937032802906866,0.24911745143920855,12.182480763082177,13.273294932602369
4.643869891576314,0.41988096592579105,0.44773157235673317,0.43196477105616354,0.2713546108250373,0.24484829506369882,0.25873620629912913,12.22452899091908,13.348066111102597
4.670558798999166,0.419836730984568,0.44984961762382775,0.4334358622168192,0.2717553100131318,0.2479454692313505,0.261543510268716,12.266128625191788,13.264659330385062
